Ending,Word
ndari,dendari
ndarina,mandarina
ndartza,hondartza
ndate,mendate
adegai,abadegai
ndea,igandea
ndela,kandela
ndemia,pandemia
ndemian,pandemian
ndente,independente
nder,ander
ndera,bandera
ndere,andere
ndereño,andereño
adegi,adegi
adenina,adenina
adesa,abadesa
adesh,bangladesh
ndiez,mendiez
ndio,abundio
nditan,menditan
adez,abadez
ndora,pandora
ndorra,andorra
ndorran,andorran
ndoza,mendoza
ndre,andre
ndres,londres
adian,radian
nea,enea
nebari,nebari
neben,neben
negar,negar
negro,montenegro
negu,negu
neguei,neguei
neguil,neguil
adibide,adibide
nek,enek
neko,eneko
nel,lionel
adin,nadin
neo,igneo
neon,neon
adio,radio
neren,eneren
neritz,eneritz
nesa,maionesa
nesia,indonesia
nesiera,indonesiera
neska,neska
neu,neu
neuk,neuk
nez,enez
nfiltra,infiltra
ngapur,singapur
ngar,langar
ngaria,hungaria
ngarian,hungarian
ngariar,hungariar
ngelera,ingelera
ngeles,ingeles
ngelesa,ingelesa
ngelu,angelu
ngi,ongi
ngibre,jengibre
ngoikoa,jaungoikoa
ngola,angola
ngolan,angolan
ngolia,mongolia
nguino,pinguino
ngula,angula
ngurri,txingurri
nguru,kanguru
nhoa,ainhoa
aditu,aditu
aditz,aditz
adizio,tradizio
nien,nien
adolba,adolba
nigma,enigma
nika,elektronika
niko,artseniko
nikoa,artsenikoa
nil,dagonil
nimalia,animalia
nimarka,danimarka
nime,anime
nina,adenina
adon,radon
nioa,aluminioa
niro,niro
nis,tenis
nisia,tunisia
nisian,tunisian
adore,adore
ados,ados
nistan,afganistan
nistria,transnistria
nitan,nitan
nitate,trinitate
niza,organiza
nja,laranja
njelio,ebanjelio
adreilu,adreilu
nkari,zezenkari
nker,anker
nkien,henkien
nking,ranking
adur,adur
nku,banku
nlandia,finlandia
noa,noa
noar,noar
nodo,anodo
nofobia,xenofobia
nogat,nogat
aeb,aeb
aera,astebukaera
nomika,ekonomika
nomiko,ekonomiko
nomo,astronomo
aerobik,aerobik
nondo,aranondo
noplano,ekranoplano
nor,nor
aerobio,aerobio
aerosol,aerosol
nork,nork
nosfera,ionosfera
noso,eskinoso
nostia,donostia
notasun,maskulinotasun
npai,kanpai
nstein,liechtenstein
nsuge,herensuge
afa,jirafa
afar,nafar
ntain,plantain
ntar,mantar
afe,kafe
nti,ralenti
nti-,anti-
ntigua,antigua
ntiguan,antiguan
ntilly,chantilly
ntilope,antilope
ntina,argentina
ntitate,identitate
aforo,semaforo
nton,anton
ntropo,misantropo
ntry,country
ntsektu,intsektu
ntses,frantses
ntton,antton
nttoni,anttoni
afrika,hego afrika
ntum,quantum
ntura,abentura
ntxa,urtxintxa
ntxi,untxi
ntxo,pintxo
ntz,ahuntz
agai,papagai
ntzale,arrantzale
ntzara,antzara
ntzia,frantzia
ntziar,frantziar
ntzien,ontzien
nuke,nuke
nurri,inurri
nus,capricornus
nutu,minutu
o beltz,zulo beltz
o-stop,auto-stop
oala,koala
agar,sagar
oana,joana
oar,noar
oarteko,nazioarteko
oartza,koartza
oasi,oasi
oazia,kroazia
oaziar,kroaziar
oaziera,kroaziera
obata,akrobata
obaten,akrobaten
obia,xenofobia
obik,aerobik
obio,aerobio
obot,robot
obotika,robotika
obre,kobre
obus,autobus
od`,unsupported titles/`period`
ode,kode
odi,lodi
odia,rapsodia
odilo,krokodilo
odilok,krokodilok
agarril,garagarril
odol,odol
odromo,aerodromo
oduz,zer moduz
ody,body
oeira,capoeira
agarro,olagarro
oeta,poeta
oeten,poeten
ofia,filosofia
ofien,filosofien
ofisika,astrofisika
ofo,filosofo
ofobia,xenofobia
ofokles,sofokles
oformo,kloroformo
ofrenia,eskizofrenia
agata,agata
agatan,agatan
ogat,nogat
agate,agate
agaten,agaten
ogi,ogi
age,collage
ogika,logika
ogismo,neologismo
agi,agi
agil,bagil
ogramo,kilogramo
ogro,ogro
ohi,lohi
ohol,alkohol
ohola,alkohola
oholan,alkoholan
oholen,alkoholen
oholi,alkoholi
oholik,alkoholik
agin,hagin
oide,asteroide
oiera,bretoiera
oikoa,jaungoikoa
agio,adagio
agonil,dagonil
oina,zikoina
oinu,eskusoinu
oissant,croissant
agor,agor
agorri,katagorri
okal,bokal
okan,okan
okar,autokar
agorril,agorril
oker,poker
oki,toki
okin,okin
oking,smoking
okles,sofokles
agotan,pagotan
okodilo,krokodilo
okon,marokon
okots,kokots
okrata,demokrata
agu,sagu
agua,sagua
olante,bolante
olar,dolar
olba,adolba
oldavia,moldavia
aguar,jaguar
olding,holding
oldo,leopoldo
agun,lagun
olera,kolera
aguna,laguna
olia,mongolia
oliera,mongoliera
olik,alkoholik
oliko,katoliko
olin,biolin
olisi,pirolisi
olit,polit
olita,polita
oliti,politi
olitik,politik
olitiko,politiko
olito,aerolito
olizia,polizia
olje,polje
ollage,collage
ollie,collie
agunari,lagunari
agune,abagune
aguni,laguni
olonia,polonia
agur,agur
omate,tomate
omazia,diplomazia
omb,coulomb
omeka,domeka
aguzar,saguzar
omentu,komentu
ometa,kometa
ometro,aerometro
ahai,mahai
omika,ekonomika
omiko,ekonomiko
omina,domina
omlech,cromlech
ahate,ahate
omorro,zomorro
ahats,mahats
onako,monako
onal,internazional
onarkia,monarkia
onauta,aeronauta
ahaztu,ahaztu
ondres,londres
ahi,nahi
onel,lionel
onen,aitonen
onesa,maionesa
onesia,indonesia
ongi,ongi
ongolia,mongolia
aho,aho
ahoa,ahoa
onian,estonian
ahora,ahora
ahu,bahu
onika,elektronika
onil,dagonil
onio,zirkonio
onismo,abolizionismo
onista,abolizionista
ahua,chihuahua
ahuete,kakahuete
onomika,ekonomika
onomiko,ekonomiko
onomo,astronomo
onora,leonora
onostia,donostia
onte,ponte
ontu,kontu
ontzien,ontzien
ahuntz,ahuntz
aiatz,maiatz
opaka,opaka
opalo,opalo
aid,raid
opedia,entziklopedia
opeia,onomatopeia
opera,opera
opereta,opereta
aiek,haiek
aien,haien
opoldo,leopoldo
opor,opor
opotamo,hipopotamo
optero,helikoptero
opyleft,copyleft
aijan,azerbaijan
orail,lorail
orain,orain
oratu,oratu
orba,tiorba
orda,borda
ordan,bordan
ordania,jordania
ordano,giordano
ordara,bordara
ordaren,bordaren
ordaria,bordaria
orden,borden
ordeoi,akordeoi
ordez,bordez
ordu,ordu
aijani,azerbaijani
orein,orein
aik,naik
orgasmo,orgasmo
orgia,georgia
orgiar,georgiar
orgiera,georgiera
aiku,kaiku
ailao,bakailao
origen,aborigen
orismo,terrorismo
ork,nork
orka,gorka
aimar,aimar
ormo,kloroformo
ornus,capricornus
aina,ukraina
orotzil,gorotzil
orpo,orpo
orpus,corpus
orra,andorra
orrail,jorrail
orran,andorran
orratar,andorratar
orreaga,orreaga
ainarba,ainarba
aindia,euskaltzaindia
ainera,ukrainera
orrusia,bielorrusia
orte,pasaporte
ortoka,dortoka
ainhoa,ainhoa
ortugal,portugal
ortuges,portuges
ortura,tortura
ortzar,liztortzar
ainia,espainia
oru,koru
orum,quorum
orvegia,norvegia
ainiar,espainiar
osaba,osaba
osaldu,gosaldu
osexual,homosexual
ainko,jainko
osi,erosi
osil,fosil
osion,erosion
oskol,oskol
oslavia,jugoslavia
osniera,bosniera
aio,saio
osofia,filosofia
osofien,filosofien
osofo,filosofo
osol,aerosol
oss,cross
aionesa,maionesa
osta,bosta
ostan,bostan
ostari,postari
ostaro,hostaro
ostato,aerostato
oste,oste
ostegun,ostegun
osti,bosti
ostia,donostia
ostiral,ostiral
osto,hosto
ostruka,ostruka
ostun,jostun
ot-,ot-
aire,aire
otamo,hipopotamo
airea,airea
otasio,potasio
otasioa,potasioa
otasun,maskulinotasun
otazil,lotazil
airean,airean
otel,motel
otele,aristotele
oten,joten
otika,robotika
oto,boto
otore,dotore
aireen,aireen
otsa,lotsa
otsail,otsail
otso,otso
otsoa,otsoa
otu,lotu
otx,ipotx
aise,aise
aite,maite
aitona,aitona
oulomb,coulomb
ountry,country
ovakia,eslovakia
ovakiar,eslovakiar
ovenia,eslovenia
oveniar,esloveniar
owboy,cowboy
own,clown
oxigeno,oxigeno
oza,mendoza
ozia,eskozia
ozial,sozial
aitonen,aitonen
ozpeko,kokozpeko
pabo,pabo
pagai,papagai
pago,pago
pagotan,pagotan
pai,kanpai
paia,papaia
pail,epail
pain,ezpain
painia,espainia
painiar,espainiar
paita,paita
paiz,apaiz
paizgai,apaizgai
paka,opaka
pakete,pakete
aitor,aitor
palo,opalo
pandora,pandora
papagai,papagai
papaia,papaia
papar,papar
paper,paper
aitz,zuhaitz
para,separa
parke,parke
parking,parking
parra,parra
pase,pase
pass,bypass
aixo,kaixo
patata,patata
patu,zapatu
pauso,pauso
pea,pea
peak,peak
pean,pean
pedia,entziklopedia
peek,peek
peen,peen
peia,onomatopeia
pek,pek
aizgai,apaizgai
pel,rappel
aizkora,aizkora
aizto,amesgaizto
peranto,esperanto
peren,peren
pereta,opereta
peri,peri
perik,perik
period`,unsupported titles/`period`
perla,perla
petri,petri
aizu,aizu
pika,pika
piko,piko
pila,pila
pilo,pilo
pilota,pilota
pilu,ispilu
ping,camping
pintxo,pintxo
pinu,pinu
piraña,piraña
piril,apiril
piritu,espiritu
piroi,txipiroi
pistola,pistola
pisu,pisu
pitale,ospitale
pixa,pixa
plaia,plaia
aja,raja
planta,planta
plater,plater
plaza,plaza
poeira,capoeira
poen,apoen
poeta,poeta
poeten,poeten
poi,arpoi
pok,apok
poker,poker
poldo,leopoldo
polen,polen
polit,polit
polita,polita
politi,politi
politik,politik
polizia,polizia
polje,polje
polo,apolo
pologia,antropologia
polonia,polonia
ponia,japonia
poniar,japoniar
poniera,japoniera
ponte,ponte
por,opor
poren,aporen
porte,pasaporte
portu,portu
posfera,troposfera
postari,postari
pot,pot
potamo,hipopotamo
potasio,potasio
potx,ipotx
ppel,rappel
pre,zipre
presa,presa
prost,prost
psodia,rapsodia
ptero,helikoptero
pto,egipto
punta,punta
pur,singapur
purdi,ipurdi
akailao,bakailao
puska,puska
puta,puta
putetxe,putetxe
putre,putre
puzio,prepuzio
pyleft,copyleft
pyright,copyright
quad,quad
quantum,quantum
quark,quark
quasar,quasar
quash,squash
querel,becquerel
quiem,requiem
quorum,quorum
r egun,gaur egun
r moduz,zer moduz
r-jausi,elur-jausi
rabbi,rabbi
rabbia,rabbia
rabbien,rabbien
rabes,trabes
rabia,saudi arabia
rabiera,arabiera
radar,radar
radian,radian
radio,radio
radizio,tradizio
radon,radon
rafa,jirafa
akari,lehendakari
akasle,irakasle
akasta,lakasta
raid,raid
ake,bake
akea,trakea
raina,ukraina
rainera,ukrainera
raja,raja
aker,aker
rakasle,irakasle
rakea,trakea
raketa,aukeraketa
rakin,harakin
raktu,abstraktu
rakurri,irakurri
ral,ostiral
rala,ostirala
ralda,esmeralda
rale,ortzirale
ralenti,ralenti
ralia,australia
ralian,australian
rally,rally
ralogia,mineralogia
akeren,bakeren
ramadan,ramadan
ramo,kilogramo
ramu,aramu
akeri,bakeri
rand,rand
ranja,laranja
ranking,ranking
ranko,franko
rano,arrano
ranondo,aranondo
ranto,esperanto
rantses,frantses
rantzia,frantzia
raoke,karaoke
rap,rap
rappel,rappel
rard,gerard
rardo,gerardo
aketa,aukeraketa
rarkia,hierarkia
rasil,brasil
rasio,abrasio
rasma,marasma
akete,pakete
ratar,andorratar
rategia,estrategia
rater,krater
ratoi,arratoi
ratoia,arratoia
akhstan,kazakhstan
ratxo,garatxo
ratxuri,baratxuri
akia,eslovakia
raun,amaraun
rauts,errauts
rautza,arrautza
raxia,ataraxia
razale,abenturazale
raña,piraña
akiar,eslovakiar
rbaijan,azerbaijan
akien,hakien
rbela,arbela
akiera,eslovakiera
rbia,serbia
rbiera,serbiera
rbola,arbola
rbono,karbono
rbuda,barbuda
rbudan,barbudan
akik,dakik
rdan,bordan
rdania,jordania
rdano,giordano
rdara,bordara
rdaren,bordaren
rdaria,bordaria
rdarien,bordarien
akil,zakil
rdea,izurdea
rdel,fardel
rden,borden
rdeoi,akordeoi
rdez,bordez
akin,harakin
rdin,bardin
akitze,erabakitze
rdori,ardori
rdu,ordu
akoa,kakoa
reaga,orreaga
akon,sakon
rearen,airearen
aktu,abstraktu
reen,aireen
rei,lerei
reiaro,ereiaro
reilu,adreilu
rein,orein
reinu,erreinu
rek,berek
reko,greko
rel,becquerel
aku,laku
rena,barrena
renegun,herenegun
renia,eskizofrenia
rensuge,herensuge
repuzio,prepuzio
requiem,requiem
rera,errera
res,londres
resa,presa
resko,fresko
resuma,erresuma
reta,opereta
reto,libreto
akume,emakume
rez,errez
rezia,grezia
rezko,urrezko
rezur,burezur
reño,andereño
rganiza,organiza
rgasmo,orgasmo
rgi,argi
akurra,txakurra
rgiar,georgiar
rgiera,georgiera
rgin,iturgin
akurri,irakurri
riak,austriak
rializa,industrializa
al duzu,ingelesez hitz egiten al duzu
alaba,alaba
ribil,kiribil
riburu,hiriburu
ricket,cricket
riculum,curriculum
ridge,bridge
rien,bordarien
alaben,alaben
rieta,urrieta
rietxe,erietxe
rigen,aborigen
right,copyright
rigo,abrigo
alai,alai
alain,alain
rikano,amerikano
rikeria,azerikeria
riket,kriket
alardo,kakalardo
rikoi,marikoi
riku,bariku
rikume,txerrikume
albania,albania
rilio,berilio
rimeran,primeran
aldar,portugaldar
rina,mandarina
ring,catering
rino,san marino
aldari,sukaldari
rioa,merkurioa
riod`,unsupported titles/`period`
riro,berriro
ris,gris
aldea,aldea
rit,berit
ritar,baserritar
ritasun,eritasun
ritegi,inurritegi
ritu,espiritu
alderen,alderen
ritze,miarritze
ritzi,iritzi
riza,militariza
rizki,harizki
aldi,zaldi
aldo,saldo
aldu,gosaldu
aldun,euskaldun
rkiera,turkiera
rking,parking
rkonio,zirkonio
rkume,txakurkume
rkurioa,merkurioa
aldunak,euskaldunak
rlanda,irlanda
rle,erle
rleston,charleston
rling,curling
alea,balea
rman,german
rmana,germana
rmen,kirmen
rmenia,armenia
rmeniar,armeniar
rmiarma,armiarma
rmita,ermita
rmo,kloroformo
alearen,balearen
rnart,bernart
rnaut,arnaut
aleen,baleen
rnen,barnen
rnio,eldarnio
rnus,capricornus
aleman,aleman
roazia,kroazia
roaziar,kroaziar
robata,akrobata
robaten,akrobaten
robik,aerobik
robio,aerobio
robot,robot
rodo,elektrodo
rodromo,aerodromo
roformo,kloroformo
alemana,alemana
alenti,ralenti
alera,portugalera
alergia,alergia
roide,asteroide
roin,karroin
roko,maroko
rokon,marokon
rolisi,pirolisi
rolito,aerolito
rologia,neurologia
rometro,aerometro
romlech,cromlech
romo,aerodromo
ales,gales
ronauta,aeronauta
rondo,sagarrondo
rone,cicerone
ronika,elektronika
alesera,galesera
ronomo,astronomo
ronu,tronu
ropa,arropa
roplano,aeroplano
ropo,misantropo
rorismo,terrorismo
alga,galga
aliar,italiar
rosfera,hidrosfera
rosi,erosi
rosion,erosion
rosol,aerosol
ross,cross
rost,prost
rostato,aerostato
rote,dirote
rotzil,gorotzil
roz,arroz
rpo,orpo
rpoi,arpoi
rpus,corpus
alie,balie
rrai,errai
rrail,jorrail
alik,balik
alin,malin
rrano,arrano
rraren,zurraren
rratar,andorratar
rratoi,arratoi
rratoia,arratoia
rrauts,errauts
rrautza,arrautza
alit,balit
rrea,urrea
rreaga,orreaga
aliza,industrializa
rreinu,erreinu
aljeria,aljeria
rrena,barrena
rrera,errera
rresuma,erresuma
rrez,errez
rrezko,urrezko
alkohol,alkohol
rria,txerria
rrieta,urrieta
rriki,txerriki
rrikume,txerrikume
ally,rally
rriro,berriro
rritar,baserritar
rritegi,inurritegi
rritze,miarritze
aloa,taloa
rrogei,berrogei
rroin,karroin
rrondo,sagarrondo
rropa,arropa
rrosa,arrosa
rroz,arroz
rrubi,marrubi
rrun,giltzurrun
alogia,mineralogia
aloi,baloi
rry,curry
rsikera,korsikera
rtago,kartago
rtalde,artalde
rtan,hartan
rtara,hartara
rtaro,urtaro
rtarril,urtarril
alor,alor
rtea,asteartea
rteko,nazioarteko
rter,charter
rtera,artera
rti,marti
rtista,artista
rtitzen,martitzen
rto,arto
rtoka,dortoka
rtrude,gertrude
rtsona,pertsona
alora,talora
rtugal,portugal
rtugali,portugali
rtuges,portuges
rtura,tortura
rtxo,martxo
rtz,hartz
alte,kalte
rtzain,artzain
rtzale,abertzale
rtzar,liztortzar
rtzegun,ortzegun
altegi,euskaltegi
rubi,marrubi
rude,gertrude
ruil,buruil
ruk,buruk
ruka,ostruka
rula,txirula
rum,quorum
rumania,errumania
altera,maltera
runbat,larunbat
runbata,larunbata
rundi,burundi
runi,kameruni
rurogei,hirurogei
rusa,brusa
alto,basalto
altu,altu
altxoin,altxoin
rustra,frustra
ruta,fruta
ruz,hiruz
ruña,iruña
rvegia,norvegia
rxista,marxista
rzo,urzo
alu,alu
sabel,sabel
sabin,sabin
sable,sable
sabre,sabre
sagar,sagar
sagu,sagu
sagua,sagua
saguzar,saguzar
amadan,ramadan
amai,amai
saio,saio
sakon,sakon
sal,abisal
salda,salda
saldo,saldo
saldu,gosaldu
salto,basalto
sama,sama
samar,samar
amaraun,amaraun
sant,croissant
sapal,usapal
sape,besape
saporte,pasaporte
sar,quasar
sara,basara
saran,basaran
amatika,gramatika
sari,sari
sarna,sarna
sarri,sarri
saso,itsaso
satan,satan
amelu,gamelu
sategi,usategi
sati,basati
sator,sator
satsu,satsu
saurre,besaurre
sbatza,abesbatza
sedez,mesedez
amera,vietnamera
seia,seia
seien,seien
sein,sein
seitan,seitan
sektu,intsektu
sela,gisela
seme,seme
semea,semea
semeei,semeei
semez,semez
amerun,kamerun
senar,senar
senatu,senatu
sendi,sendi
seniko,artseniko
senikoa,artsenikoa
sente,absente
seo,museo
separa,separa
ser,laser
sera,galesera
serbia,serbia
serri,baserri
ses,frantses
sexu,sexu
sexual,homosexual
sexuali,homosexuali
sez,badakizu ingelesez
ameruni,kameruni
sgaizto,amesgaizto
shi,sushi
amets,amets
sian,tunisian
ami,tatami
side,abside
sidente,presidente
amika,aerodinamika
sik,hutsik
amilia,familia
sikera,korsikera
siku,siku
amina,anfetamina
simila,asimila
amoko,amiamoko
sioa,potasioa
sion,erosion
sira,desira
siria,siria
sita,bisita
sits,sits
amore,amore
skal,euskal
skaldun,euskaldun
skara,euskara
amping,camping
skate,skate
skater,skater
ske,aske
ampus,campus
skera,euskera
anada,kanada
skinoso,eskinoso
anafora,anafora
skol,oskol
skola,eskola
skozia,eskozia
sku,esku
skune,huskune
skutitz,eskutitz
sla,isla
slandia,islandia
slari,abeslari
slavia,jugoslavia
slavian,jugoslavian
sle,irakasle
anan,ghanan
sma,marasma
anari,janari
smoking,smoking
sne,esne
sniera,bosniera
soa,otsoa
sodia,rapsodia
sofia,filosofia
sofien,filosofien
sofo,filosofo
soil,soil
soin,soin
soinu,eskusoinu
sok,besok
soka,soka
sol,aerosol
sona,pertsona
sor,sor
sozial,sozial
spainia,espainia
spilu,ispilu
spiritu,espiritu
spitale,ospitale
squash,squash
ssant,croissant
anarkia,anarkia
stail,lastail
anbor,danbor
standar,afganistandar
stani,kazakhstani
stari,postari
staro,hostaro
stasun,aberastasun
statika,aerostatika
stato,aerostato
statua,estatua
statura,estatura
ancer,cancer
stearte,astearte
steburu,asteburu
stegun,ostegun
steguna,osteguna
stein,liechtenstein
sten,hasten
ster,laster
sterio,monasterio
stetxe,ikastetxe
and,rand
stia,donostia
stiko,plastiko
stina,palestina
stinar,palestinar
sting,casting
stiral,ostiral
stirala,ostirala
stituta,prostituta
andare,landare
ande,igande
ston,charleston
stonia,estonia
stonian,estonian
stoniar,estoniar
stop,auto-stop
storia,historia
stotele,aristotele
stra,frustra
straktu,abstraktu
stralia,australia
strata,estrata
andea,igandea
striak,austriak
strian,austrian
striar,austriar
struka,ostruka
stu,abestu
stun,jostun
sturba,masturba
sudur,sudur
suedia,suedia
sufre,sufre
sufrea,sufrea
sugar,sugar
andela,kandela
suin,suin
suitza,suitza
andemia,pandemia
sumendi,sumendi
ander,ander
andera,bandera
sunen,asunen
sur,sur
surde,basurde
surdo,absurdo
sushi,sushi
susi,itsusi
susta,masusta
suts,bisuts
andere,andere
ando,mando
andora,pandora
andorra,andorra
andre,andre
angar,langar
tabako,tabako
taberna,taberna
tabi,hogeitabi
tafora,metafora
tago,kartago
tagorri,katagorri
tagrama,pentagrama
angelu,angelu
angola,angola
tain,plantain
tak,batak
angolan,angolan
tale,ospitale
talia,italia
talian,italian
taliar,italiar
taliera,italiera
talismo,kapitalismo
talista,kapitalista
talo,talo
taloa,taloa
talora,talora
tami,tatami
tamina,anfetamina
tamo,hipopotamo
angula,angula
tandar,afganistandar
tani,kazakhstani
taniera,okzitaniera
tanto,tanto
anguru,kanguru
anian,albanian
taraxia,ataraxia
anime,anime
tarismo,militarismo
tariza,militariza
anistan,afganistan
tarril,urtarril
tarte,tarte
tasio,potasio
tasioa,potasioa
aniza,organiza
tasuna,euskadi ta askatasuna
tata,patata
tatami,tatami
anja,laranja
tati,tati
tatika,aerostatika
tato,aerostato
tatua,estatua
tatura,estatura
taula,taula
taxi,taxi
tazil,lotazil
tbol,futbol
anjelio,ebanjelio
teak,teak
anker,anker
tearte,astearte
teartea,asteartea
teazken,asteazken
teburu,asteburu
teek,teek
teen,teen
anking,ranking
tegia,estrategia
tegun,ostegun
teguna,osteguna
tein,liechtenstein
teismo,ateismo
rbe,galtzarbe
teklatu,teklatu
anko,franko
anku,banku
telania,gaztelania
tele,aristotele
tele-,tele-
telehen,astelehen
telera,gaztelera
temere,setemere
anodo,anodo
tena,atena
tenegro,montenegro
tenis,tenis
tente,tente
teologo,teologo
anondo,aranondo
anori,nanori
teren,teren
teri,teri
terik,terik
tering,catering
terio,monasterio
tero,helikoptero
teroide,asteroide
terra,ingalaterra
tete,etete
anpai,kanpai
ant,croissant
ti-,anti-
tia,donostia
tibia,tibia
tigre,tigre
tigrea,tigrea
tigua,antigua
tiguan,antiguan
tiheroi,antiheroi
anta,planta
antain,plantain
tikari,politikari
antar,mantar
tilly,chantilly
tilope,antilope
tin,mitin
anti-,anti-
tinar,palestinar
tinda,tinda
ting,casting
tio,litio
tiorba,tiorba
tiral,ostiral
tirala,ostirala
tiro,tiro
antigua,antigua
antilly,chantilly
titate,identitate
tituta,prostituta
titz,eskutitz
titzen,martitzen
tizia,letizia
tnam,vietnam
tnamera,vietnamera
to-stop,auto-stop
tobus,autobus
toi,arratoi
toia,arratoia
toiera,bretoiera
toil,toil
toka,dortoka
tokar,autokar
toki,toki
anton,anton
toliko,katoliko
tologia,hematologia
tomate,tomate
tomia,anatomia
tomo,atomo
antropo,misantropo
antses,frantses
tonen,aitonen
toni,anttoni
antton,antton
tonian,estonian
toniar,estoniar
anttoni,anttoni
top,auto-stop
topa,topa
topeia,onomatopeia
topo,topo
antu,kuantu
tore,dotore
tori,tori
antum,quantum
torri,etorri
tortura,tortura
tortzar,liztortzar
antzale,arrantzale
totele,aristotele
antzara,antzara
trabes,trabes
trafiko,trafiko
trakea,trakea
traktu,abstraktu
tralia,australia
tralian,australian
trata,estrata
tre,putre
tren,tren
tri,petri
antzia,frantzia
triak,austriak
trian,austrian
triar,austriar
antziar,frantziar
trodo,elektrodo
trogeno,nitrogeno
tronika,elektronika
tronomo,astronomo
tronu,tronu
tropo,misantropo
trude,gertrude
truka,ostruka
try,country
tsa,lotsa
tsail,otsail
tsaso,itsaso
tse,etse
tsektu,intsektu
tseniko,artseniko
tses,frantses
tsik,hutsik
tso,otso
tsoa,otsoa
tsona,pertsona
tsu,satsu
tsusi,itsusi
tton,antton
ttoni,anttoni
ttun,kuttun
anu,banu
tuania,lituania
tugal,portugal
tugali,portugali
tuges,portuges
tum,quantum
aoke,karaoke
tuna,ugaztuna
tunisia,tunisia
aos,laos
turba,masturba
turgin,iturgin
turiera,asturiera
turkia,turkia
apa,mapa
tutu,tutu
apagai,papagai
txada,fatxada
apaia,papaia
txar,txatxar
txaro,txaro
txarro,txarro
txatxar,txatxar
apaiz,apaiz
txerri,txerri
txerria,txerria
txi,untxi
tximino,tximino
txina,txina
txintxa,urtxintxa
txirula,txirula
apata,zapata
txoin,altxoin
txori,txori
txuri,baratxuri
apatu,zapatu
ape,besape
tzain,artzain
aper,paper
tzar,liztortzar
tzara,antzara
tzarbe,galtzarbe
apez,apez
tzegun,ortzegun
tzelari,atzelari
tzen,martitzen
tzezko,haritzezko
apiril,apiril
tzia,frantzia
tziar,frantziar
tzien,ontzien
apoeira,capoeira
tzirale,ortzirale
tzo,atzo
tzuetan,batzuetan
tzurrun,giltzurrun
uad,quad
uahua,chihuahua
ual,homosexual
uali,homosexuali
apoen,apoen
uania,lituania
uaniera,lituaniera
uantu,kuantu
uantum,quantum
uar,jaguar
uark,quark
uarrain,katuarrain
uasar,quasar
uash,squash
uazten,eguazten
uba,kuba
uberri,eguberri
apok,apok
apolo,apolo
udal,udal
udan,barbudan
udara,udara
udazken,udazken
aponia,japonia
uden,dauden
udur,sudur
uedia,suedia
uediera,suediera
uei,neguei
uek,zuek
uela,duela
aponiar,japoniar
uenara,gauenara
ueno,bueno
uerel,becquerel
uetan,batzuetan
uete,kakahuete
ufalo,bufalo
ufre,sufre
ufrea,sufrea
uga,muga
ugal,portugal
ugaldar,portugaldar
ugalera,portugalera
ugali,portugali
ugan,mugan
ugar,sugar
ugaztun,ugaztun
aporen,aporen
ugen,mugen
uges,portuges
ugitu,mugitu
uhaitz,zuhaitz
uharte,uharte
uher,uher
uiem,requiem
aporte,pasaporte
uin,suin
uino,pinguino
uitza,suitza
appel,rappel
ukabil,ukabil
ukaera,astebukaera
ukat,haukat
apsodia,rapsodia
uken,duken
ukera,aukera
ukeratu,aukeratu
apur,singapur
ar.,mar.
ukondo,ukondo
ukraina,ukraina
ukre,azukre
uku,kuku
arabia,saudi arabia
ulen,julen
ulero,kulero
ulgaria,bulgaria
uli,euli
ulo,zulo
ulomb,coulomb
ultura,kultura
ulu,ulu
ulum,curriculum
arai,garai
umania,errumania
umaniar,errumaniar
umara,kumara
umbia,cumbia
arakin,harakin
umendi,sumendi
umentu,dokumentu
uminio,aluminio
uminioa,aluminioa
umo,umo
aramu,aramu
unai,unai
unak,euskaldunak
unari,lagunari
unbat,larunbat
unbata,larunbata
aranja,laranja
undio,abundio
undu,mundu
araoke,karaoke
arasma,marasma
ungaria,hungaria
aratxo,garatxo
unisia,tunisia
unisian,tunisian
unismo,komunismo
unista,komunista
unta,punta
untry,country
untxi,untxi
untz,ahuntz
araun,amaraun
uor,fluor
uorum,quorum
upa,lupa
ur egun,gaur egun
araxia,ataraxia
urak,urak
urazale,abenturazale
urba,masturba
arbe,galtzarbe
urdea,izurdea
urdi,ipurdi
urdo,absurdo
arbela,arbela
urean,urean
arbi,garbi
urezur,burezur
urgin,iturgin
arbola,arbola
uria,etxe zuria
uriera,asturiera
arbono,karbono
urioa,merkurioa
urki,urki
urkia,turkia
urkiera,turkiera
urkume,txakurkume
urling,curling
arbuda,barbuda
uroi,euroi
uron,euron
arbudan,barbudan
urran,zurran
urraren,zurraren
ard,gerard
urrea,urrea
urren,zurren
urrezko,urrezko
arda,yarda
urrieta,urrieta
urril,urril
urrun,giltzurrun
urry,curry
urtaro,urtaro
ardel,fardel
uruil,buruil
uruk,buruk
urundi,burundi
urzo,urzo
usa,brusa
usapal,usapal
usategi,usategi
useo,museo
ushi,sushi
ardi,ardi
ardin,bardin
ardori,ardori
argi,argi
usika,musika
uska,puska
uskal,euskal
uskara,euskara
usker,musker
uskera,euskera
uskune,huskune
arien,bordarien
usoinu,eskusoinu
usta,masusta
usti,busti
ustra,frustra
ustria,austria
ustriak,austriak
ustrian,austrian
ustriar,austriar
usu,musu
arik,barik
utan,lautan
utbol,futbol
ute,haute
utetxe,putetxe
